Center Image,Left Image,Right Image,Steering,Throttle,Brake,Speed
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_18_00_556.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_18_00_556.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_18_00_556.jpg,-0.08012585,1.0,0.0,30.18947
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_18_00_655.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_18_00_655.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_18_00_655.jpg,-0.08012585,1.0,0.0,30.18984
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_18_00_722.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_18_00_722.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_18_00_722.jpg,-0.08012585,1.0,0.0,30.18998
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_18_00_815.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_18_00_815.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_18_00_815.jpg,0.0,1.0,0.0,30.1898
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_18_00_893.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_18_00_893.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_18_00_893.jpg,0.0,1.0,0.0,30.19024
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_18_00_982.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_18_00_982.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_18_00_982.jpg,0.0,1.0,0.0,30.19054
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_18_01_061.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_18_01_061.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_18_01_061.jpg,0.0,1.0,0.0,30.19033
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_18_01_143.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_18_01_143.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_18_01_143.jpg,0.0,1.0,0.0,30.19029
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_18_01_230.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_18_01_230.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_18_01_230.jpg,0.0,1.0,0.0,30.1903
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_18_01_325.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_18_01_325.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_18_01_325.jpg,0.0,1.0,0.0,30.1903
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_18_01_399.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_18_01_399.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_18_01_399.jpg,-0.01234567,1.0,0.0,30.19025
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_18_01_484.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_18_01_484.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_18_01_484.jpg,-0.03171144,1.0,0.0,30.19014
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_18_01_570.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_18_01_570.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_18_01_570.jpg,-0.0510772,1.0,0.0,30.18978
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_18_01_655.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_18_01_655.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_18_01_655.jpg,-0.06076009,1.0,0.0,30.18991
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_18_01_740.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_18_01_740.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_18_01_740.jpg,-0.06076009,1.0,0.0,30.19007
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_18_01_825.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_18_01_825.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_18_01_825.jpg,-0.06076009,1.0,0.0,30.19013
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_18_01_909.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_18_01_909.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_18_01_909.jpg,-0.07044297,1.0,0.0,30.18997
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_18_01_994.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_18_01_994.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_18_01_994.jpg,-0.07044297,1.0,0.0,30.19008
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_18_02_077.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_18_02_077.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_18_02_077.jpg,-0.07044297,1.0,0.0,30.19009
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_18_02_158.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_18_02_158.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_18_02_158.jpg,-0.08980875,1.0,0.0,30.18966
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_18_02_247.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_18_02_247.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_18_02_247.jpg,-0.1188574,1.0,0.0,30.18905
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_18_02_325.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_18_02_325.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_18_02_325.jpg,-0.1188574,1.0,0.0,30.18946
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_18_02_409.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_18_02_409.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_18_02_409.jpg,-0.1188574,1.0,0.0,30.1897
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_18_02_503.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_18_02_503.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_18_02_503.jpg,-0.1188574,1.0,0.0,30.18982
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_18_02_583.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_18_02_583.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_18_02_583.jpg,-0.08012585,1.0,0.0,30.19034
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_18_02_674.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_18_02_674.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_18_02_674.jpg,0.0,1.0,0.0,30.18996
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_18_02_751.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_18_02_751.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_18_02_751.jpg,0.0,1.0,0.0,30.19024
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_18_02_843.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_18_02_843.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_18_02_843.jpg,0.0,1.0,0.0,30.19031
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_18_02_916.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_18_02_916.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_18_02_916.jpg,0.0,1.0,0.0,30.19033
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_18_03_010.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_18_03_010.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_18_03_010.jpg,0.0,1.0,0.0,30.19028
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_18_03_091.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_18_03_091.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_18_03_091.jpg,0.0,1.0,0.0,30.19028
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_18_03_172.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_18_03_172.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_18_03_172.jpg,0.0,1.0,0.0,30.19029
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_18_03_264.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_18_03_264.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_18_03_264.jpg,0.0,1.0,0.0,30.19032
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_18_03_348.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_18_03_348.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_18_03_348.jpg,0.0,1.0,0.0,30.1903
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_18_03_435.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_18_03_435.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_18_03_435.jpg,0.0,1.0,0.0,30.19007
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_18_03_515.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_18_03_515.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_18_03_515.jpg,0.0,1.0,0.0,30.19031
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_18_03_602.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_18_03_602.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_18_03_602.jpg,0.0,1.0,0.0,30.19031
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_18_03_687.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_18_03_687.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_18_03_687.jpg,0.0,1.0,0.0,30.19034
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_18_03_771.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_18_03_771.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_18_03_771.jpg,0.0,1.0,0.0,30.19027
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_18_03_855.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_18_03_855.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_18_03_855.jpg,0.0,1.0,0.0,30.19032
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_18_03_938.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_18_03_938.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_18_03_938.jpg,0.0,1.0,0.0,30.19032
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_18_04_020.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_18_04_020.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_18_04_020.jpg,0.0,1.0,0.0,30.19029
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_18_04_102.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_18_04_102.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_18_04_102.jpg,0.0,1.0,0.0,30.19027
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_18_04_184.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_18_04_184.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_18_04_184.jpg,0.0,1.0,0.0,30.19029
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_18_04_265.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_18_04_265.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_18_04_265.jpg,0.0,1.0,0.0,30.19028
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_18_04_344.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_18_04_344.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_18_04_344.jpg,0.0,1.0,0.0,30.1903
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_18_04_425.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_18_04_425.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_18_04_425.jpg,0.0,1.0,0.0,30.19029
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_18_04_505.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_18_04_505.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_18_04_505.jpg,0.0,1.0,0.0,30.19029
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_18_04_582.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_18_04_582.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_18_04_582.jpg,0.0,1.0,0.0,30.19029
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_18_04_659.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_18_04_659.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_18_04_659.jpg,0.0,1.0,0.0,30.19031
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_18_04_748.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_18_04_748.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_18_04_748.jpg,0.0,1.0,0.0,30.19027
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_18_04_815.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_18_04_815.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_18_04_815.jpg,0.0,1.0,0.0,30.19031
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_18_04_894.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_18_04_894.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_18_04_894.jpg,0.0,1.0,0.0,30.1903
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_18_04_967.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_18_04_967.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_18_04_967.jpg,0.0,1.0,0.0,30.19029
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_18_05_047.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_18_05_047.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_18_05_047.jpg,0.0,1.0,0.0,30.19029
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_18_05_124.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_18_05_124.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_18_05_124.jpg,0.0,1.0,0.0,30.19034
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_18_05_198.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_18_05_198.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_18_05_198.jpg,0.0,1.0,0.0,30.19029
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_18_05_273.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_18_05_273.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_18_05_273.jpg,0.0,1.0,0.0,30.19031
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_18_05_349.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_18_05_349.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_18_05_349.jpg,0.0,1.0,0.0,30.19029
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_18_05_424.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_18_05_424.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_18_05_424.jpg,0.0,1.0,0.0,30.19029
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_18_05_498.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_18_05_498.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_18_05_498.jpg,0.0,1.0,0.0,30.19031
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_18_05_575.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_18_05_575.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_18_05_575.jpg,0.0,1.0,0.0,30.19029
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_18_05_650.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_18_05_650.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_18_05_650.jpg,-0.002662782,1.0,0.0,30.1903
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_18_05_725.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_18_05_725.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_18_05_725.jpg,-0.01234567,1.0,0.0,30.19023
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_18_05_801.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_18_05_801.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_18_05_801.jpg,-0.03171144,1.0,0.0,30.19005
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_18_05_877.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_18_05_877.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_18_05_877.jpg,-0.03171144,1.0,0.0,30.19016
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_18_05_952.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_18_05_952.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_18_05_952.jpg,-0.04139432,1.0,0.0,30.19007
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_18_06_028.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_18_06_028.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_18_06_028.jpg,-0.04139432,1.0,0.0,30.19046
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_18_06_103.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_18_06_103.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_18_06_103.jpg,-0.04139432,1.0,0.0,30.19
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_18_06_181.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_18_06_181.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_18_06_181.jpg,-0.1091745,1.0,0.0,30.18801
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_18_06_257.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_18_06_257.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_18_06_257.jpg,-0.1382232,1.0,0.0,30.18762
/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/center_2017_07_04_23_18_06_335.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/left_2017_07_04_23_18_06_335.jpg,/home/isslab/CS/fork/CarND-Behavioral-Cloning-P3/record/IMG/right_2017_07_04_23_18_06_335.jpg,-0.1479061,1.0,0.0,30.18786
